customer_id,trans_date,tran_amount
CS2696,07-Aug-13,71
CS2696,23-Jan-14,98
CS2696,06-Dec-12,55
CS2696,06-Jul-13,95
CS2696,11-Nov-11,81
CS2696,17-Nov-13,85
CS2697,13-Mar-15,85
CS2697,29-May-14,75
CS2697,20-Apr-13,43
CS2697,22-Nov-12,70
CS2697,14-Jan-13,51
CS2697,26-May-12,92
CS2697,18-Apr-14,67
CS2697,28-Apr-13,66
CS2697,03-Jan-14,54
CS2697,25-Oct-11,41
CS2697,14-Jan-14,94
CS2697,14-Aug-13,69
CS2697,07-Dec-14,77
CS2697,01-Dec-12,76
CS2697,13-May-14,53
CS2697,25-Oct-11,47
CS2698,08-Jan-14,45
CS2698,15-Sep-11,70
CS2698,10-Mar-15,62
CS2698,16-Feb-14,41
CS2698,17-May-13,40
CS2698,16-Jul-11,61
CS2698,14-Apr-14,81
CS2698,06-Jun-12,60
CS2698,20-Jun-14,43
CS2698,19-Oct-11,64
CS2698,26-Jul-13,37
CS2698,12-Sep-12,67
CS2699,23-Nov-13,64
CS2699,10-Jul-14,60
CS2699,06-Feb-13,45
CS2699,18-Jul-11,53
CS2699,29-Oct-11,72
CS2699,05-May-12,62
CS2699,06-Mar-14,95
CS2699,17-Jan-13,97
CS2699,28-Mar-14,73
CS2699,23-Dec-13,48
CS2699,22-Aug-13,39
CS2699,27-Sep-11,84
CS2699,30-Oct-14,51
CS2699,02-May-14,59
CS2699,22-Nov-12,46
CS2699,01-Jan-15,74
CS2699,07-Nov-11,51
CS2699,07-Dec-13,103
CS2699,16-Oct-12,104
CS2700,18-Aug-14,40
CS2700,09-Jul-11,47
CS2700,04-Dec-11,45
CS2700,23-Oct-11,48
CS2700,23-Oct-11,48
CS2700,03-Jan-15,100
CS2700,20-Apr-12,104
CS2700,07-Feb-15,69
CS2700,20-Jul-13,80
CS2700,05-Jul-11,35
CS2700,28-Mar-13,69
CS2700,16-Apr-14,101
CS2700,02-Aug-13,68
CS2700,22-Nov-14,62
CS2700,25-May-11,74
CS2700,15-Oct-14,97
CS2700,18-Jan-13,70
CS2700,28-Apr-13,80
CS2700,10-Feb-12,86
CS2700,15-Apr-13,44
CS2700,03-Jan-13,58
CS2700,27-Jan-14,90
CS2700,29-Sep-12,94
CS2700,21-Feb-12,56
CS2700,12-Sep-14,105
CS2700,09-Feb-14,104
CS2701,21-Oct-11,92
CS2701,03-Sep-12,47
CS2701,07-Nov-11,60
CS2701,28-Dec-13,62
CS2701,28-May-12,84
CS2701,04-Nov-13,84
CS2701,13-Feb-15,44
CS2701,25-Dec-12,41
CS2701,07-Jul-13,90
CS2701,24-May-13,38
CS2701,30-Jun-12,74
CS2701,13-Jun-12,68
CS2701,28-Oct-13,61
CS2701,06-Oct-12,35
CS2701,18-Apr-12,75
CS2701,29-Oct-11,35
CS2701,06-Dec-12,68
CS2701,27-Sep-13,43
CS2702,18-Dec-12,78
CS2702,21-Dec-13,92
CS2702,09-Jun-12,95
CS2702,01-Oct-11,90
CS2702,13-Apr-13,59
CS2702,01-Jun-11,76
CS2702,04-Jun-14,44
CS2702,27-Jul-13,79
CS2702,02-Dec-12,79
CS2702,25-Aug-11,90
CS2702,23-Jul-14,35
CS2702,15-Jun-14,72
CS2702,10-Dec-12,83
CS2702,07-Oct-13,41
CS2702,08-Jun-14,70
CS2702,16-Sep-13,89
CS2702,25-Sep-13,92
CS2702,14-Jan-15,42
CS2702,28-Apr-14,70
CS2702,18-Feb-14,83
CS2702,23-Jan-12,89
CS2702,09-Apr-14,55
CS2702,16-Oct-11,92
CS2702,26-May-13,42
CS2702,16-Feb-13,95
CS2702,20-Jun-13,54
CS2702,31-Oct-13,73
CS2702,27-Sep-11,48
CS2702,18-Dec-13,83
CS2703,12-Oct-14,40
CS2703,12-Apr-12,52
CS2703,21-Jun-11,38
CS2703,19-Jan-15,56
CS2703,27-Aug-14,62
CS2703,28-May-12,105
CS2703,10-Nov-13,88
CS2703,03-Jul-12,38
CS2703,05-Jan-15,64
CS2703,19-Sep-11,45
CS2703,24-Apr-14,80
CS2703,19-May-13,82
CS2703,24-Jun-11,99
CS2703,05-Mar-15,56
CS2703,10-Aug-13,57
CS2703,05-Sep-12,57
CS2703,01-Aug-13,54
CS2703,26-Jun-14,69
CS2703,19-Dec-12,65
CS2703,18-Dec-13,59
CS2703,12-Jun-11,74
CS2703,27-Jul-13,42
CS2703,02-Aug-11,96
CS2703,10-May-13,67
CS2703,09-Apr-13,70
CS2704,25-Jun-12,97
CS2704,24-Oct-14,37
CS2704,24-Apr-14,67
CS2704,31-Aug-11,80
CS2704,27-Jan-15,74
CS2704,12-Apr-14,86
CS2704,22-Apr-12,98
CS2704,07-Mar-14,64
CS2704,11-Aug-13,78
CS2704,20-Dec-14,35
CS2704,02-Nov-14,40
CS2704,21-Jul-13,93
CS2704,29-Mar-14,83
CS2704,10-Dec-14,82
CS2704,03-Feb-15,70
CS2704,31-Aug-13,50
CS2704,21-Jun-12,71
CS2704,18-Oct-14,84
CS2704,08-Sep-11,100
CS2704,02-Sep-14,73
CS2705,21-Jan-14,103
CS2705,23-Dec-13,91
CS2705,17-Aug-12,48
CS2705,26-Oct-12,35
CS2705,19-Feb-12,105
CS2705,04-Aug-13,37
CS2705,10-Nov-13,76
CS2705,08-Feb-13,81
CS2705,14-Oct-13,62
CS2705,21-Oct-11,99
CS2705,29-Jan-14,99
CS2705,02-Jan-13,51
CS2705,05-Oct-14,58
CS2705,10-Dec-14,59
CS2705,04-Apr-14,87
CS2705,23-May-12,73
CS2705,24-Oct-11,104
CS2706,08-Feb-14,95
CS2706,17-Apr-12,78
CS2706,05-Jul-12,53
CS2706,13-Aug-13,36
CS2706,22-Nov-14,93
CS2706,17-Sep-12,61
CS2706,05-Jul-14,65
CS2706,02-Jul-11,98
CS2706,08-Nov-13,95
CS2706,05-Jul-13,47
CS2706,08-Jul-14,88
CS2706,18-Aug-14,88
CS2706,29-Oct-11,80
CS2706,10-Jun-11,87
CS2706,15-May-12,71
CS2706,02-Nov-12,69
CS2706,05-Oct-13,35
CS2706,08-Mar-12,35
CS2706,06-Jun-11,93
CS2706,08-Jan-14,67
CS2707,22-Oct-14,67
CS2707,04-Feb-13,85
CS2707,18-Dec-12,70
CS2707,02-May-12,83
CS2707,03-Apr-13,89
CS2707,30-Jan-15,91
CS2707,24-May-11,78
CS2707,01-Apr-12,95
CS2707,17-Mar-12,38
CS2707,14-Apr-12,37
CS2707,13-Aug-11,98
CS2707,12-Sep-11,69
CS2707,18-Apr-14,69
CS2707,22-Apr-12,58
CS2707,12-Jul-14,76
CS2707,22-Feb-12,92
CS2707,20-Dec-11,35
CS2707,26-Mar-14,67
CS2707,12-Aug-14,101
CS2707,14-Mar-15,46
CS2707,27-Dec-14,54
CS2708,11-Mar-13,53
CS2708,19-Sep-12,90
CS2708,01-Mar-15,56
CS2708,27-Jul-12,37
CS2708,25-Dec-14,97
CS2708,15-Aug-12,69
CS2708,14-Jul-14,62
CS2708,02-Jan-13,54
CS2708,20-Oct-12,93
CS2708,24-Feb-14,58
CS2708,21-May-11,81
CS2708,11-Jun-12,86
CS2708,31-Jan-14,37
CS2708,23-Aug-12,65
CS2708,25-Oct-12,38
CS2708,26-Mar-14,79
CS2708,17-Apr-13,71
CS2708,18-Aug-13,37
CS2708,03-Dec-14,41
CS2708,06-Jun-14,100
CS2708,26-Oct-11,68
CS2708,01-Jun-14,76
CS2708,28-Apr-14,98
CS2709,27-Aug-11,99
CS2709,05-Apr-12,62
CS2709,17-Mar-13,105
CS2709,22-Feb-12,49
CS2709,11-Oct-11,70
CS2709,17-Nov-12,41
CS2709,11-Jun-13,47
CS2709,07-Mar-15,86
CS2709,25-Mar-13,105
CS2709,28-Dec-14,49
CS2709,22-Jan-12,92
CS2709,09-Sep-13,52
CS2709,02-Aug-14,79
CS2710,22-Jun-12,90
CS2710,05-May-13,105
CS2710,02-Nov-12,92
CS2710,04-Jul-11,65
CS2710,17-Jan-15,74
CS2710,12-Nov-14,74
CS2710,29-Sep-11,51
CS2710,20-Jun-12,87
CS2710,12-Feb-12,49
CS2710,25-Jun-12,86
CS2710,14-Sep-14,66
CS2710,19-Mar-12,65
CS2710,25-Jul-14,99
CS2710,23-Nov-12,99
CS2710,23-Apr-12,67
CS2710,15-Feb-12,80
CS2710,27-Oct-13,104
CS2710,10-Oct-12,92
CS2710,09-Mar-15,58
CS2710,26-Aug-13,46
CS2710,04-Aug-11,51
CS2710,17-Jan-12,35
CS2711,02-Dec-13,84
CS2711,20-Apr-12,97
CS2711,25-Apr-12,41
CS2711,30-Dec-13,85
CS2711,03-Jan-12,105
CS2711,06-Mar-14,45
CS2711,10-Sep-14,87
CS2711,19-Dec-13,43
CS2711,17-Oct-13,83
CS2711,28-Jan-14,88
CS2711,04-Jul-12,57
CS2711,19-Apr-13,93
CS2711,24-May-13,65
CS2711,12-Nov-13,44
CS2711,20-May-11,86
CS2711,04-Mar-13,39
CS2711,12-Sep-13,62
CS2711,06-Aug-11,98
CS2712,26-Dec-11,65
CS2712,04-Jun-12,42
CS2712,04-Jul-13,78
CS2712,15-Nov-11,68
CS2712,30-Oct-13,101
CS2712,22-Apr-13,68
CS2712,21-Aug-11,43
CS2712,08-Oct-12,58
CS2712,15-Mar-12,54
CS2712,29-Jun-14,67
CS2712,09-Nov-12,53
CS2712,07-May-14,69
CS2712,01-Dec-13,35
CS2712,15-Aug-13,62
CS2712,10-Mar-15,67
CS2712,30-May-11,75
CS2712,15-Sep-11,95
CS2712,16-Jan-14,102
CS2712,14-Oct-13,64
CS2712,14-Oct-14,100
CS2713,24-Jul-12,105
CS2713,05-Apr-12,101
CS2713,08-Mar-12,71
CS2713,01-Jul-12,36
CS2713,19-Feb-15,40
CS2713,17-Nov-14,95
CS2713,22-Apr-13,47
CS2713,26-Mar-14,92
CS2713,19-Feb-15,57
CS2713,15-Jan-15,88
CS2713,29-Sep-13,47
CS2713,25-Apr-12,95
CS2713,19-Dec-13,50
CS2713,27-Mar-14,44
CS2713,13-Apr-12,54
CS2713,21-Apr-13,53
CS2713,09-Dec-14,72
CS2713,07-Nov-11,53
CS2713,15-May-12,54
CS2713,06-Oct-12,75
CS2714,14-Dec-11,69
CS2714,21-Dec-14,53
CS2714,12-Sep-13,50
CS2714,28-Apr-14,44
CS2714,07-Feb-15,66
CS2714,02-Sep-12,80
CS2714,12-Feb-13,51
CS2714,14-Oct-14,61
CS2714,15-Dec-12,65
CS2714,08-Aug-14,73
CS2714,28-Aug-14,100
CS2714,25-May-14,80
CS2714,15-Dec-12,79
CS2715,03-Aug-13,56
CS2715,23-Jun-13,55
CS2715,06-Oct-11,103
CS2715,01-May-12,58
CS2715,01-Feb-12,70
CS2715,25-Jul-12,64
CS2715,26-May-11,66
CS2715,18-Mar-13,60
CS2715,27-Jan-14,69
CS2715,06-Nov-14,66
CS2715,11-Dec-14,97
CS2715,12-May-14,86
CS2715,27-Jul-11,67
CS2715,16-Apr-14,49
CS2715,15-Jan-12,61
CS2715,31-Aug-14,42
CS2715,20-Oct-14,101
CS2715,07-May-13,41
CS2715,05-Aug-12,76
CS2715,15-Mar-15,82
CS2716,01-Aug-13,83
CS2716,13-Dec-12,59
CS2716,03-Jun-13,98
CS2716,05-Dec-12,102
CS2716,21-Jan-15,86
CS2716,06-Oct-13,95
CS2716,16-Nov-14,78
CS2716,24-Aug-11,81
CS2716,02-Apr-13,103
CS2716,28-Mar-14,105
CS2716,26-Nov-13,75
CS2716,10-Nov-14,105
CS2716,21-May-12,96
CS2716,26-Oct-11,35
CS2716,06-Jan-15,92
CS2716,01-Sep-14,42
CS2717,23-Oct-11,79
CS2717,15-Jul-14,87
CS2717,14-Jan-14,92
CS2717,21-Jun-13,50
CS2717,06-Nov-13,104
CS2717,10-Mar-13,51
CS2717,18-Apr-12,47
CS2717,19-Sep-14,70
CS2717,04-Jun-11,65
CS2717,23-Dec-12,38
CS2717,20-Nov-11,52
CS2717,29-May-13,92
CS2718,05-Feb-14,66
CS2718,15-Jul-12,82
CS2718,09-Jan-14,95
CS2718,12-Oct-11,38
CS2718,16-Sep-14,66
CS2718,13-Dec-13,84
CS2718,03-Nov-14,91
CS2718,18-Sep-12,76
CS2718,23-Sep-13,59
CS2718,06-Jan-14,55
CS2718,28-May-12,39
CS2719,16-Jun-14,81
CS2719,24-May-14,59
CS2719,17-Oct-13,46
CS2719,12-Nov-12,83
CS2719,13-Dec-11,71
CS2719,25-Jun-11,45
CS2719,09-Nov-13,97
CS2719,26-Jul-12,54
CS2719,18-Nov-11,76
CS2719,23-Oct-12,43
CS2719,05-Apr-12,45
CS2719,08-May-14,46
CS2719,05-Jun-11,84
CS2719,10-Sep-11,63
CS2719,02-Jul-14,60
CS2719,14-Aug-12,94
CS2719,10-Mar-14,69
CS2719,01-Jun-13,88
CS2719,29-Aug-14,61
CS2719,29-Jun-12,51
CS2719,05-Nov-13,38
CS2719,16-May-14,104
CS2719,29-Jul-11,66
CS2719,24-Aug-11,62
CS2719,01-Jul-13,81
CS2720,11-Apr-12,72
CS2720,01-Jul-13,37
CS2720,13-Jan-14,37
CS2720,20-Nov-14,65
CS2720,24-Aug-13,96
CS2720,23-Aug-11,48
CS2720,03-Sep-14,36
CS2720,29-Jun-12,59
CS2720,21-Jun-14,62
CS2720,24-Mar-12,36
CS2720,04-Aug-14,72
CS2720,30-Nov-11,90
CS2720,14-Jun-12,80
CS2720,12-Jul-12,40
CS2720,22-Aug-12,68
CS2720,31-Jul-12,89
CS2720,14-Mar-13,71
CS2720,28-Aug-11,76
CS2720,10-Nov-11,66
CS2720,25-May-14,53
CS2720,04-Jul-11,41
CS2721,21-Sep-13,88
CS2721,16-Aug-14,73
CS2721,19-Jul-11,52
CS2721,21-Jan-12,42
CS2721,26-Aug-12,82
CS2721,13-Sep-12,81
CS2721,11-Sep-11,69
CS2721,20-Feb-15,91
CS2721,23-Jul-14,74
CS2721,04-Jan-14,59
CS2721,06-Mar-13,42
CS2721,21-Aug-14,47
CS2721,18-Feb-14,52
CS2721,23-Sep-14,95
CS2721,30-Jan-13,99
CS2721,30-Jun-11,82
CS2721,17-May-11,96
CS2721,29-Mar-12,77
CS2721,07-Dec-13,92
CS2721,21-Jun-14,87
CS2721,12-Jun-11,41
CS2721,16-Jun-14,102
CS2721,04-Oct-12,99
CS2722,21-Oct-13,57
CS2722,18-Oct-13,48
CS2722,13-Dec-13,48
CS2722,28-Aug-12,63
CS2722,10-Aug-14,47
CS2722,21-Jan-14,89
CS2722,28-Jul-14,78
CS2722,24-Feb-12,65
CS2722,29-Jun-14,79
CS2722,26-Jun-14,81
CS2722,24-Nov-13,75
CS2722,24-Jun-14,61
CS2722,04-Jan-13,92
CS2722,01-Oct-11,70
CS2722,03-Aug-12,42
CS2722,28-Feb-12,84
CS2722,11-Dec-11,77
CS2722,14-Oct-11,81
CS2722,14-Dec-14,66
CS2722,26-Jan-15,85
CS2722,20-Dec-12,43
CS2723,22-Jun-12,61
CS2723,11-Aug-14,37
CS2723,28-Jan-15,85
CS2723,26-Jul-11,43
CS2723,02-Dec-14,64
CS2723,05-Dec-11,58
CS2723,11-Oct-14,39
CS2723,31-Jul-11,101
CS2723,25-Jun-11,73
CS2723,17-Mar-14,66
CS2723,14-Feb-12,46
CS2723,03-Jul-11,83
CS2723,31-Jul-12,73
CS2723,27-Jun-12,100
CS2723,05-Jul-12,35
CS2723,13-Jun-12,85
CS2723,13-Jan-13,82
CS2723,17-Sep-13,90
CS2723,03-Feb-15,85
CS2723,02-Dec-14,88
CS2723,25-Apr-14,52
CS2724,06-Feb-12,93
CS2724,15-Oct-11,74
CS2724,15-Jul-13,104
CS2724,11-Sep-11,62
CS2724,05-Dec-13,64
CS2724,28-Apr-13,79
CS2724,11-Nov-13,88
CS2724,29-Apr-14,90
CS2724,25-Nov-13,103
CS2724,03-Jun-13,88
CS2724,03-Jul-11,51
CS2724,01-Jul-14,74
CS2724,05-Jun-14,103
CS2724,13-Nov-12,93
CS2725,14-Oct-11,73
CS2725,16-Jul-14,50
CS2725,07-Mar-13,84
CS2725,20-Feb-13,98
CS2725,14-Mar-12,61
CS2725,07-Nov-13,47
CS2725,23-Oct-13,40
CS2725,20-Jan-13,75
CS2725,01-Oct-14,72
CS2725,20-May-14,56
CS2725,23-Apr-13,93
CS2725,17-Aug-14,77
CS2725,26-May-11,104
CS2725,27-Apr-12,49
CS2725,14-Jun-12,59
CS2725,07-Jul-11,53
CS2725,23-Sep-13,48
CS2725,16-May-11,40
CS2725,18-Jan-12,84
CS2725,24-Mar-13,35
CS2725,09-Jan-14,97
CS2726,29-Dec-11,52
CS2726,02-Jul-12,76
CS2726,27-Nov-13,99
CS2726,07-Dec-12,92
CS2726,06-Dec-14,63
CS2726,25-Aug-13,75
CS2726,25-Oct-13,79
CS2726,03-Oct-13,90
CS2726,04-Jun-12,93
CS2726,04-Nov-14,53
CS2726,05-Nov-13,79
CS2726,02-Apr-12,103
CS2726,22-Jan-14,41
CS2726,03-Jun-12,68
CS2726,22-Feb-15,52
CS2726,23-Mar-14,36
CS2726,09-Jun-14,35
CS2726,16-Oct-11,99
CS2726,15-Aug-11,73
CS2726,03-Aug-11,63
CS2727,23-Jun-11,68
CS2727,26-Oct-12,104
CS2727,15-Apr-14,44
CS2727,24-Nov-12,53
CS2727,17-Jan-15,48
CS2727,04-Dec-11,75
CS2727,31-Oct-14,40
CS2727,24-Dec-14,60
CS2727,05-Jun-12,96
CS2727,07-Sep-14,60
CS2727,02-Jan-14,70
CS2727,08-Jun-11,77
CS2727,05-Mar-12,91
CS2727,02-Jul-11,36
CS2727,28-Nov-14,85
CS2727,03-Nov-13,45
CS2727,06-Feb-15,51
CS2727,04-Aug-12,77
CS2727,20-Jan-12,48
CS2727,01-Jul-14,78
CS2727,08-Jul-13,65
CS2727,29-May-14,57
CS2727,05-Sep-12,75
CS2727,25-Jan-13,102
CS2727,13-Dec-12,93
CS2728,15-Jul-12,56
CS2728,07-Apr-12,54
CS2728,11-Oct-13,101
CS2728,03-Sep-13,94
CS2728,23-Apr-13,84
CS2728,05-Aug-12,57
CS2728,03-Aug-14,48
CS2728,10-Nov-13,78
CS2728,08-Aug-12,104
CS2728,02-Jul-11,48
CS2728,13-Dec-12,54
CS2728,24-May-14,70
CS2728,04-May-14,80
CS2728,14-Dec-12,103
CS2728,19-Dec-14,40
CS2728,25-Jul-14,78
CS2728,18-Mar-13,92
CS2728,03-Oct-11,75
CS2728,02-Feb-14,105
CS2728,08-Sep-13,67
CS2729,15-Oct-11,54
CS2729,19-Sep-14,72
CS2729,30-Dec-14,81
CS2729,16-Sep-12,64
CS2729,08-Nov-13,86
CS2729,31-Oct-12,53
CS2729,26-Jul-14,75
CS2729,03-Sep-13,70
CS2729,04-Jun-14,52
CS2729,25-Jul-13,78
CS2729,05-Oct-13,87
CS2729,12-Feb-14,64
CS2729,19-Dec-14,82
CS2729,20-Aug-13,63
CS2729,26-Nov-14,79
CS2729,07-Jul-12,40
CS2729,08-Nov-14,36
CS2729,14-May-13,68
CS2729,05-Apr-14,86
CS2729,17-Sep-14,68
CS2729,13-Nov-11,43
CS2730,05-Apr-13,100
CS2730,26-Nov-13,83
CS2730,27-Jan-13,45
CS2730,13-Jul-12,89
CS2730,31-Jan-13,69
CS2730,14-Jul-13,89
CS2730,27-Oct-11,46
CS2730,30-Sep-11,56
CS2730,17-Nov-13,75
CS2730,01-Apr-14,55
CS2730,07-Jun-12,104
CS2730,30-May-13,103
CS2730,10-Jul-13,95
CS2730,24-Jul-13,57
CS2730,17-Sep-13,37
CS2730,29-Dec-13,83
CS2731,13-Feb-13,84
CS2731,29-Sep-12,45
CS2731,11-Aug-11,74
CS2731,07-Feb-14,98
CS2731,10-Aug-14,38
CS2731,21-Aug-14,105
CS2731,13-Aug-14,82
CS2731,02-Oct-14,90
CS2731,19-Nov-13,96
CS2731,09-Jan-15,74
CS2731,16-Sep-14,105
CS2731,01-Mar-12,103
CS2731,06-Nov-14,104
CS2731,28-Feb-15,56
CS2731,21-Jun-12,51
CS2731,10-Jan-15,100
CS2731,29-May-13,40
CS2731,23-Sep-12,74
CS2731,22-Aug-12,37
CS2731,23-Dec-14,101
CS2731,28-Nov-14,81
CS2731,05-Oct-12,98
CS2732,29-Sep-12,49
CS2732,06-Jun-14,105
CS2732,09-Feb-15,59
CS2732,20-Jun-11,38
CS2732,26-Jun-12,104
CS2732,01-Nov-13,49
CS2732,17-Dec-14,100
CS2732,18-Sep-13,55
CS2732,17-Dec-14,67
CS2732,16-Oct-12,94
CS2732,02-Jun-11,93
CS2732,01-May-13,43
CS2732,11-Feb-15,67
CS2732,18-Oct-13,100
CS2732,24-May-12,44
CS2732,09-Jan-12,86
CS2732,18-Nov-11,104
CS2732,11-May-12,105
CS2733,06-Dec-12,96
CS2733,03-Jan-13,98
CS2733,09-Jul-13,57
CS2733,11-Mar-13,54
CS2733,01-Jan-13,88
CS2733,03-Feb-15,45
CS2733,11-Aug-11,87
CS2733,20-Sep-12,84
CS2733,25-Oct-11,42
CS2733,10-Apr-14,73
CS2733,14-Aug-14,55
CS2733,26-Aug-14,61
CS2733,31-Dec-11,97
CS2733,15-Nov-11,56
CS2733,19-Jun-11,90
CS2733,27-Nov-13,70
CS2733,05-Oct-11,78
CS2733,01-Aug-13,91
CS2733,04-Jul-11,67
CS2733,04-May-14,85
CS2733,21-Apr-14,39
CS2733,07-Jun-12,43
CS2733,26-Jun-12,91
CS2733,01-Sep-13,78
CS2734,22-Dec-14,49
CS2734,05-Mar-13,104
CS2734,25-Aug-12,89
CS2734,25-Jan-13,39
CS2734,04-Apr-13,97
CS2734,01-Nov-11,76
CS2734,02-Jan-15,78
CS2734,25-Apr-14,79
CS2734,18-May-11,43
CS2734,05-May-12,60
CS2734,31-Oct-12,43
CS2734,17-Sep-12,38
CS2734,20-Nov-11,48
CS2734,08-Nov-14,71
CS2734,25-Sep-14,47
CS2734,08-Jun-11,89
CS2734,06-Jul-11,74
CS2734,07-Oct-14,42
CS2734,12-Mar-12,76
CS2735,12-Apr-13,62
CS2735,27-May-13,60
CS2735,12-Jul-14,72
CS2735,24-Apr-12,69
CS2735,08-Oct-11,54
CS2735,21-Jan-14,89
CS2735,16-Aug-12,44
CS2735,25-Jan-14,88
CS2735,10-Sep-13,63
CS2735,27-Apr-14,90
CS2735,13-Mar-15,94
CS2735,26-Sep-13,45
CS2735,10-Jan-14,58
CS2735,06-Mar-14,61
CS2735,17-Jul-12,68
CS2735,25-Apr-12,76
CS2735,14-Jan-15,91
CS2735,21-Nov-13,80
CS2735,23-Nov-11,76
CS2735,29-Nov-11,51
CS2735,07-Jan-12,44
CS2735,25-Jan-13,84
CS2735,26-Sep-13,87
CS2735,04-Sep-13,71
CS2735,11-Jan-14,77
CS2735,01-Mar-12,59
CS2736,13-Nov-14,73
CS2736,01-Nov-11,94
CS2736,01-Aug-12,84
CS2736,27-Jul-14,76
CS2736,17-Nov-14,67
CS2736,13-Mar-12,37
CS2736,04-Nov-14,70
CS2736,31-Aug-12,51
CS2736,03-Feb-14,82
CS2736,03-Aug-11,40
CS2736,18-Oct-11,64
CS2736,24-Jun-13,95
CS2736,02-Mar-15,81
CS2736,12-May-12,99
CS2736,19-May-13,93
CS2736,27-Mar-13,47
CS2736,22-Aug-13,37
CS2736,12-Jan-14,76
CS2736,06-Feb-15,68
CS2736,26-Sep-12,79
CS2736,08-Jan-13,73
CS2736,02-Aug-14,85
CS2736,25-Jan-13,66
CS2736,01-Sep-13,38
CS2736,16-Jan-14,58
CS2737,13-May-13,72
CS2737,10-Aug-11,44
CS2737,15-Jan-12,37
CS2737,24-Oct-11,89
CS2737,16-Feb-15,59
CS2737,18-Nov-13,40
CS2737,01-Aug-12,102
CS2737,27-Nov-12,45
CS2737,28-Feb-13,99
CS2737,16-Jul-11,37
CS2737,23-May-14,46
CS2737,07-Apr-12,40
CS2737,27-May-11,90
CS2737,03-Aug-13,103
CS2737,19-Jan-13,90
CS2737,03-Jun-11,91
CS2737,17-Sep-12,62
CS2737,08-Dec-12,57
CS2737,19-Nov-11,58
CS2737,25-Jul-12,56
CS2738,09-Aug-13,41
CS2738,16-Jul-14,90
CS2738,22-Oct-13,76
CS2738,01-Nov-13,98
CS2738,26-Nov-11,100
CS2738,17-Aug-11,61
CS2738,05-Jul-14,55
CS2738,01-Feb-13,97
CS2738,13-Dec-12,75
CS2738,29-Jun-13,58
CS2738,01-Nov-13,87
CS2738,23-Nov-14,57
CS2738,26-Jun-11,74
CS2738,21-May-11,85
CS2738,03-Sep-11,56
CS2738,23-Jan-13,103
CS2738,09-Jul-14,74
CS2738,30-Jul-13,47
CS2738,08-Sep-14,53
CS2738,03-Aug-11,59
CS2738,25-Aug-14,79
CS2738,06-Apr-13,44
CS2738,23-Nov-14,99
CS2738,06-Feb-12,37
CS2738,20-Apr-13,94
CS2739,22-Mar-12,63
CS2739,21-Oct-13,67
CS2739,24-May-13,69
CS2739,05-Dec-13,47
CS2739,19-Oct-11,75
CS2739,14-May-12,64
CS2739,16-Aug-14,93
CS2739,01-Sep-11,56
CS2739,12-Oct-14,50
CS2739,14-Jun-11,59
CS2739,08-Jun-13,55
CS2739,15-Nov-12,39
CS2739,06-Jul-14,76
CS2739,30-Aug-14,74
CS2739,29-Nov-13,46
CS2739,30-Jan-12,93
CS2739,30-May-12,105
CS2739,15-Jul-12,36
CS2739,14-Jul-12,90
CS2739,25-Jul-11,80
CS2739,24-Jun-13,93
CS2739,25-May-14,101
CS2739,09-Mar-14,75
CS2739,26-Sep-12,101
CS2739,02-Dec-14,95
CS2739,21-Oct-13,80
CS2739,25-Jun-13,80
CS2740,26-Jul-13,99
CS2740,09-Nov-11,89
CS2740,02-Dec-13,90
CS2740,08-Dec-12,69
CS2740,31-Aug-14,105
CS2740,28-May-14,88
CS2740,20-Dec-12,59
CS2740,20-Apr-14,51
CS2740,07-Jul-12,46
CS2740,23-Aug-12,38
CS2740,07-Feb-12,90
CS2740,30-Oct-11,55
CS2740,19-Apr-13,102
CS2740,06-Sep-11,67
CS2741,31-May-13,44
CS2741,17-Dec-14,54
CS2741,26-Apr-13,76
CS2741,03-Jun-13,70
CS2741,02-Dec-11,59
CS2741,25-Jul-11,41
CS2741,08-Mar-15,59
CS2741,13-Jul-14,83
CS2741,22-Oct-13,73
CS2741,04-Sep-11,90
CS2741,21-Mar-12,54
CS2741,15-Jan-13,87
CS2741,07-Aug-11,58
CS2741,26-Sep-12,67
CS2741,19-Apr-14,87
CS2741,06-Sep-14,53
CS2741,20-Apr-14,59
CS2741,07-Jun-13,66
CS2741,10-Sep-13,56
CS2741,18-Dec-11,88
CS2741,15-Nov-14,71
CS2741,24-Oct-12,98
CS2741,15-Aug-12,35
CS2742,12-Dec-12,73
CS2742,02-Dec-14,69
CS2742,17-May-14,45
CS2742,05-Jul-12,70
CS2742,21-Jun-13,48
CS2742,23-Mar-13,47
CS2742,25-Jun-11,64
CS2742,10-Dec-11,103
CS2742,15-Oct-13,105
CS2742,14-Nov-14,68
CS2742,13-Feb-14,53
CS2742,23-Sep-12,71
CS2742,16-Nov-13,52
CS2742,30-Sep-13,102
CS2742,06-Dec-14,38
CS2742,08-Jan-12,44
CS2742,10-Sep-14,35
CS2742,02-May-14,87
CS2742,11-Sep-14,53
CS2742,17-Sep-11,74
CS2742,02-Feb-12,65
CS2742,22-Apr-13,69
CS2742,20-May-13,50
CS2742,10-Dec-11,80
CS2743,01-Oct-12,92
CS2743,28-Feb-13,64
CS2743,11-Dec-12,59
CS2743,10-May-13,35
CS2743,31-May-11,89
CS2743,15-Mar-12,57
CS2743,11-Jun-13,105
CS2743,11-Nov-14,35
CS2743,26-May-12,71
